total_ps_budget,island_amount,pRef_origin_method,miner_algorith,population_size,ps_budget_per_run,mined_count,target_count,found_count,uses_custom_crowding_operator,runtime
continuous,2 5 10 20,GA SA uniform,MOEAD NSGAII NSGAIII,continuous,continuous,continuous,continuous,continuous,False True,continuous
,,,,,,,,,,
10000.0,5,SA,NSGAIII,500.0,1000.0,24.0,30.0,0.0,False,5.576427698135376
10000.0,5,SA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,7.722316741943359
10000.0,5,SA,NSGAIII,200.0,1000.0,69.0,30.0,0.0,True,7.693128347396851
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,6.903505802154541
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,14.642971515655518
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,14.393574237823486
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,15.867108345031738
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,13.523283243179321
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,15.484611988067627
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,13.654465675354004
10000.0,5,SA,NSGAII,100.0,1000.0,39.0,30.0,0.0,False,14.513726949691772
10000.0,5,SA,NSGAII,200.0,1000.0,39.0,30.0,0.0,False,14.585389852523804
10000.0,5,SA,NSGAII,500.0,1000.0,32.0,30.0,0.0,False,14.877812147140503
10000.0,5,SA,NSGAII,100.0,1000.0,41.0,30.0,1.0,True,17.396888971328735
10000.0,5,SA,NSGAII,200.0,1000.0,36.0,30.0,0.0,True,12.389729022979736
10000.0,5,SA,NSGAII,500.0,1000.0,34.0,30.0,0.0,True,16.473094940185547
10000.0,5,SA,NSGAIII,100.0,1000.0,27.0,30.0,1.0,False,15.850621461868286
10000.0,5,SA,NSGAIII,200.0,1000.0,28.0,30.0,0.0,False,15.073423862457275
10000.0,5,SA,NSGAIII,500.0,1000.0,20.0,30.0,0.0,False,15.356276273727417
10000.0,5,SA,NSGAIII,100.0,1000.0,29.0,30.0,0.0,True,17.039770126342773
10000.0,5,SA,NSGAIII,200.0,1000.0,37.0,30.0,0.0,True,15.826584100723267
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,16.070577383041382
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,14.043801307678223
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,24.756969451904297
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,23.69511342048645
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,20.85862159729004
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,20.22475004196167
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,21.539381980895996
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,33.99271869659424
10000.0,5,SA,NSGAII,200.0,1000.0,55.0,30.0,2.0,False,33.01474165916443
10000.0,5,SA,NSGAII,500.0,1000.0,54.0,30.0,2.0,False,36.38772678375244
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,1.0,True,32.153220891952515
10000.0,5,SA,NSGAII,200.0,1000.0,62.0,30.0,2.0,True,35.902868032455444
10000.0,5,SA,NSGAII,500.0,1000.0,48.0,30.0,0.0,True,35.91439700126648
10000.0,5,SA,NSGAIII,100.0,1000.0,35.0,30.0,2.0,False,38.455087184906006
10000.0,5,SA,NSGAIII,200.0,1000.0,36.0,30.0,3.0,False,33.4141309261322
10000.0,5,SA,NSGAIII,500.0,1000.0,27.0,30.0,0.0,False,31.80229425430298
10000.0,5,SA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,31.01377844810486
10000.0,5,SA,NSGAIII,200.0,1000.0,71.0,30.0,0.0,True,32.18904638290405
10000.0,5,SA,NSGAIII,500.0,1000.0,169.0,30.0,0.0,True,32.69692254066467
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,28.006234169006348
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,23.986445665359497
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,26.350127458572388
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,26.941303730010986
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,27.53205895423889
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,26.110307216644287
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,4.0,False,16.755605459213257
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,1.0,False,12.327451229095459
10000.0,5,uniform,NSGAII,500.0,1000.0,168.0,30.0,7.0,False,13.428264379501343
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,9.0,True,13.848697423934937
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,3.0,True,13.395277500152588
10000.0,5,uniform,NSGAII,500.0,1000.0,168.0,30.0,4.0,True,13.879080772399902
10000.0,5,uniform,NSGAIII,100.0,1000.0,48.0,30.0,3.0,False,16.25823736190796
10000.0,5,uniform,NSGAIII,200.0,1000.0,48.0,30.0,1.0,False,14.199007034301758
10000.0,5,uniform,NSGAIII,500.0,1000.0,48.0,30.0,0.0,False,17.791203022003174
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,18.33985996246338
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,16.881633043289185
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,16.094966173171997
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,25.74928855895996
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,22.020263671875
10000.0,5,uniform,MOEAD,500.0,1000.0,235.0,30.0,2.0,False,20.878044843673706
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,21.0297908782959
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,21.26346445083618
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,3.0,True,21.119007349014282
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,5.0,False,22.215121507644653
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,False,29.572007656097412
10000.0,5,uniform,NSGAII,500.0,1000.0,190.0,30.0,3.0,False,45.90065383911133
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,8.0,True,41.64354228973389
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,6.0,True,38.36222577095032
10000.0,5,uniform,NSGAII,500.0,1000.0,177.0,30.0,5.0,True,37.679760694503784
10000.0,5,uniform,NSGAIII,100.0,1000.0,45.0,30.0,0.0,False,45.623148918151855
10000.0,5,uniform,NSGAIII,200.0,1000.0,55.0,30.0,1.0,False,43.58483624458313
10000.0,5,uniform,NSGAIII,500.0,1000.0,40.0,30.0,0.0,False,42.02038383483887
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,38.71353626251221
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,38.11689496040344
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,44.547088861465454
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,51.425090074539185
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,3.0,False,37.20266890525818
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,False,38.86413908004761
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,2.0,True,38.89785671234131
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,True,35.39050602912903
10000.0,5,uniform,MOEAD,500.0,1000.0,243.0,30.0,2.0,True,35.535088777542114
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,8.0,False,60.0521035194397
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,False,79.11869955062866
10000.0,5,uniform,NSGAII,500.0,1000.0,172.0,30.0,7.0,False,83.95567774772644
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,5.0,True,79.94159293174744
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,7.0,True,89.2379994392395
10000.0,5,uniform,NSGAII,500.0,1000.0,170.0,30.0,3.0,True,89.08591151237488
10000.0,5,uniform,NSGAIII,100.0,1000.0,44.0,30.0,0.0,False,88.78417873382568
10000.0,5,uniform,NSGAIII,200.0,1000.0,45.0,30.0,1.0,False,84.81652235984802
10000.0,5,uniform,NSGAIII,500.0,1000.0,48.0,30.0,0.0,False,85.4939181804657
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,91.72124481201172
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,83.79814720153809
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,86.98034048080444
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,2.0,False,99.57977986335754
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,3.0,False,90.9636402130127
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,4.0,False,91.14171409606934
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,79.9800398349762
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,92.39452242851257
10000.0,5,uniform,MOEAD,500.0,1000.0,247.0,30.0,4.0,True,92.59571361541748
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,6.0,False,24.049726009368896
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,False,17.67934823036194
10000.0,5,GA,NSGAII,500.0,1000.0,135.0,30.0,1.0,False,16.3909330368042
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,5.0,True,20.195213317871094
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,True,20.17670774459839
10000.0,5,GA,NSGAII,500.0,1000.0,128.0,30.0,2.0,True,19.39824604988098
10000.0,5,GA,NSGAIII,100.0,1000.0,49.0,30.0,3.0,False,21.456737279891968
10000.0,5,GA,NSGAIII,200.0,1000.0,52.0,30.0,3.0,False,18.557133436203003
10000.0,5,GA,NSGAIII,500.0,1000.0,52.0,30.0,0.0,False,18.545351028442383
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,17.72963857650757
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,14.835793495178223
10000.0,5,GA,NSGAIII,500.0,1000.0,104.0,30.0,0.0,True,14.296420812606812
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,25.03961443901062
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,24.18819832801819
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,22.622283458709717
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,21.803135633468628
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,22.65829110145569
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,27.012036085128784
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,5.0,False,41.33767914772034
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,42.943766593933105
10000.0,5,GA,NSGAII,500.0,1000.0,132.0,30.0,0.0,False,47.94741415977478
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,True,51.354475259780884
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,5.0,True,34.89353942871094
10000.0,5,GA,NSGAII,500.0,1000.0,123.0,30.0,1.0,True,35.83212614059448
10000.0,5,GA,NSGAIII,100.0,1000.0,48.0,30.0,2.0,False,38.29805016517639
10000.0,5,GA,NSGAIII,200.0,1000.0,54.0,30.0,1.0,False,41.48479723930359
10000.0,5,GA,NSGAIII,500.0,1000.0,41.0,30.0,0.0,False,36.93257665634155
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,2.0,True,38.59481596946716
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,45.74360132217407
10000.0,5,GA,NSGAIII,500.0,1000.0,121.0,30.0,0.0,True,36.33148717880249
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,62.71686625480652
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,2.0,False,50.702752113342285
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,2.0,False,41.38606882095337
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,43.6292622089386
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,45.924063205718994
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,1.0,True,47.514567375183105
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,1.0,False,97.15675210952759
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,86.34092712402344
10000.0,5,GA,NSGAII,500.0,1000.0,132.0,30.0,1.0,False,83.12297534942627
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,4.0,True,119.10726499557495
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,True,90.76180148124695
10000.0,5,GA,NSGAII,500.0,1000.0,125.0,30.0,1.0,True,79.23803949356079
10000.0,5,GA,NSGAIII,100.0,1000.0,47.0,30.0,2.0,False,113.50306415557861
10000.0,5,GA,NSGAIII,200.0,1000.0,39.0,30.0,1.0,False,87.36752367019653
10000.0,5,GA,NSGAIII,500.0,1000.0,28.0,30.0,1.0,False,85.24927711486816
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,108.39120483398438
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,81.65144538879395
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,74.97654914855957
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,86.39112830162048
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,90.041419506073
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,96.26455903053284
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,91.6397123336792
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,78.59264397621155
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,68.0347728729248
10000.0,5,SA,NSGAII,100.0,1000.0,45.0,30.0,0.0,False,15.093799114227295
10000.0,5,SA,NSGAII,200.0,1000.0,50.0,30.0,0.0,False,13.093825340270996
10000.0,5,SA,NSGAII,500.0,1000.0,45.0,30.0,0.0,False,10.52212929725647
10000.0,5,SA,NSGAII,100.0,1000.0,44.0,30.0,0.0,True,13.798855543136597
10000.0,5,SA,NSGAII,200.0,1000.0,53.0,30.0,1.0,True,16.034475088119507
10000.0,5,SA,NSGAII,500.0,1000.0,52.0,30.0,2.0,True,15.018528699874878
10000.0,5,SA,NSGAIII,100.0,1000.0,28.0,30.0,1.0,False,15.41725206375122
10000.0,5,SA,NSGAIII,200.0,1000.0,38.0,30.0,0.0,False,14.409106492996216
10000.0,5,SA,NSGAIII,500.0,1000.0,23.0,30.0,0.0,False,12.974864959716797
10000.0,5,SA,NSGAIII,100.0,1000.0,48.0,30.0,0.0,True,12.213247537612915
10000.0,5,SA,NSGAIII,200.0,1000.0,62.0,30.0,0.0,True,11.40482211112976
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,11.741523265838623
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,19.965315341949463
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,19.712023496627808
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,20.059953212738037
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,19.69164490699768
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,22.961960554122925
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,24.554447889328003
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,30.135693311691284
10000.0,5,SA,NSGAII,200.0,1000.0,69.0,30.0,1.0,False,22.780997276306152
10000.0,5,SA,NSGAII,500.0,1000.0,66.0,30.0,2.0,False,24.831005096435547
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,3.0,True,26.75754165649414
10000.0,5,SA,NSGAII,200.0,1000.0,76.0,30.0,1.0,True,24.18019723892212
10000.0,5,SA,NSGAII,500.0,1000.0,65.0,30.0,2.0,True,22.145730018615723
10000.0,5,SA,NSGAIII,100.0,1000.0,39.0,30.0,2.0,False,27.162876844406128
10000.0,5,SA,NSGAIII,200.0,1000.0,35.0,30.0,2.0,False,28.19098687171936
10000.0,5,SA,NSGAIII,500.0,1000.0,30.0,30.0,0.0,False,27.879582166671753
10000.0,5,SA,NSGAIII,100.0,1000.0,45.0,30.0,0.0,True,24.362350940704346
10000.0,5,SA,NSGAIII,200.0,1000.0,65.0,30.0,0.0,True,24.44980549812317
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,22.035882711410522
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,29.292773723602295
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,32.15419626235962
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,32.57397651672363
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,39.23433780670166
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,32.59596061706543
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,44.79547357559204
10000.0,5,SA,NSGAII,100.0,1000.0,34.0,30.0,0.0,False,68.7531943321228
10000.0,5,SA,NSGAII,200.0,1000.0,43.0,30.0,0.0,False,79.88301873207092
10000.0,5,SA,NSGAII,500.0,1000.0,41.0,30.0,2.0,False,77.65688180923462
10000.0,5,SA,NSGAII,100.0,1000.0,48.0,30.0,0.0,True,72.39876556396484
10000.0,5,SA,NSGAII,200.0,1000.0,44.0,30.0,0.0,True,67.05222487449646
10000.0,5,SA,NSGAII,500.0,1000.0,36.0,30.0,0.0,True,68.511638879776
10000.0,5,SA,NSGAIII,100.0,1000.0,35.0,30.0,2.0,False,67.09080767631531
10000.0,5,SA,NSGAIII,200.0,1000.0,41.0,30.0,2.0,False,63.89959669113159
10000.0,5,SA,NSGAIII,500.0,1000.0,23.0,30.0,0.0,False,66.47580027580261
10000.0,5,SA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,64.9460928440094
10000.0,5,SA,NSGAIII,200.0,1000.0,63.0,30.0,0.0,True,59.28410601615906
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,58.88774657249451
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,45.29239797592163
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,44.44532346725464
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,44.26273226737976
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,43.956884145736694
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,44.93055486679077
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,45.78234839439392
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,12.057665824890137
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,4.0,False,12.47371220588684
10000.0,5,uniform,NSGAII,500.0,1000.0,186.0,30.0,2.0,False,13.723271608352661
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,5.0,True,17.35729146003723
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,0.0,True,13.859152793884277
10000.0,5,uniform,NSGAII,500.0,1000.0,176.0,30.0,4.0,True,14.918267726898193
10000.0,5,uniform,NSGAIII,100.0,1000.0,48.0,30.0,2.0,False,14.485947847366333
10000.0,5,uniform,NSGAIII,200.0,1000.0,48.0,30.0,0.0,False,15.191802740097046
10000.0,5,uniform,NSGAIII,500.0,1000.0,43.0,30.0,1.0,False,16.538533687591553
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,14.292623043060303
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,13.682957172393799
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,13.8959321975708
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,25.768910884857178
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,False,23.337174654006958
10000.0,5,uniform,MOEAD,500.0,1000.0,245.0,30.0,0.0,False,21.059862852096558
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,20.626062870025635
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,20.90761923789978
10000.0,5,uniform,MOEAD,500.0,1000.0,248.0,30.0,1.0,True,23.891356945037842
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,8.0,False,27.8537015914917
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,7.0,False,29.439581632614136
10000.0,5,uniform,NSGAII,500.0,1000.0,183.0,30.0,3.0,False,28.72130250930786
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,8.0,True,37.401177406311035
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,4.0,True,38.61546850204468
10000.0,5,uniform,NSGAII,500.0,1000.0,160.0,30.0,3.0,True,38.82007813453674
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,False,37.38028335571289
10000.0,5,uniform,NSGAIII,200.0,1000.0,52.0,30.0,1.0,False,34.62095260620117
10000.0,5,uniform,NSGAIII,500.0,1000.0,44.0,30.0,3.0,False,40.545721769332886
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,42.40698742866516
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,35.029576778411865
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,37.3440682888031
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,46.878387689590454
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,False,37.82445502281189
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,False,39.720526933670044
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,40.10134196281433
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,41.50627684593201
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,True,37.10084319114685
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,9.0,False,69.07290744781494
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,9.0,False,81.24051070213318
10000.0,5,uniform,NSGAII,500.0,1000.0,164.0,30.0,5.0,False,92.79699444770813
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,12.0,True,78.14643025398254
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,6.0,True,74.77141833305359
10000.0,5,uniform,NSGAII,500.0,1000.0,164.0,30.0,6.0,True,89.2552764415741
10000.0,5,uniform,NSGAIII,100.0,1000.0,46.0,30.0,1.0,False,83.65915513038635
10000.0,5,uniform,NSGAIII,200.0,1000.0,49.0,30.0,3.0,False,74.89699649810791
10000.0,5,uniform,NSGAIII,500.0,1000.0,38.0,30.0,1.0,False,85.34362602233887
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,93.59137749671936
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,73.90988254547119
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,81.89164757728577
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,81.6504294872284
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,3.0,False,93.51006889343262
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,False,87.16813397407532
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,94.00176668167114
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,True,77.6195240020752
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,1.0,True,80.96070146560669
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,13.506898641586304
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,False,12.83973240852356
10000.0,5,GA,NSGAII,500.0,1000.0,100.0,30.0,0.0,False,13.309963464736938
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,True,17.65573263168335
10000.0,5,GA,NSGAII,200.0,1000.0,89.0,30.0,2.0,True,16.00670075416565
10000.0,5,GA,NSGAII,500.0,1000.0,95.0,30.0,1.0,True,17.804444789886475
10000.0,5,GA,NSGAIII,100.0,1000.0,45.0,30.0,1.0,False,18.90431499481201
10000.0,5,GA,NSGAIII,200.0,1000.0,40.0,30.0,0.0,False,16.886446475982666
10000.0,5,GA,NSGAIII,500.0,1000.0,35.0,30.0,1.0,False,17.33012557029724
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,18.44662308692932
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,17.51965832710266
10000.0,5,GA,NSGAIII,500.0,1000.0,158.0,30.0,0.0,True,17.30997586250305
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,30.475435972213745
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,29.67468571662903
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,24.563825845718384
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,21.735855102539062
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,21.76419472694397
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,1.0,True,21.039994478225708
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,4.0,False,21.675883293151855
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,27.859599590301514
10000.0,5,GA,NSGAII,500.0,1000.0,116.0,30.0,2.0,False,34.7860324382782
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,6.0,True,50.74866437911987
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,0.0,True,35.18304967880249
10000.0,5,GA,NSGAII,500.0,1000.0,104.0,30.0,2.0,True,42.062745571136475
10000.0,5,GA,NSGAIII,100.0,1000.0,47.0,30.0,2.0,False,55.7771999835968
10000.0,5,GA,NSGAIII,200.0,1000.0,40.0,30.0,2.0,False,42.846104860305786
10000.0,5,GA,NSGAIII,500.0,1000.0,43.0,30.0,0.0,False,43.68069362640381
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,50.33933067321777
